51.6164,-0.152565,E01000158,8
51.618,-0.156589,E01000159,10
51.6131,-0.145167,E01000160,25
51.6135,-0.153132,E01000161,18
51.6119,-0.157599,E01000162,15
51.6138,-0.164627,E01000324,6
51.6087,-0.235002,E01000256,6
51.6143,-0.244081,E01000258,13
51.6205,-0.24869,E01000263,6
51.6163,-0.248645,E01000264,30
51.6129,-0.225119,E01000255,6
51.6078,-0.20969,E01000257,37
51.6183,-0.237864,E01000261,2
51.6132,-0.212016,E01000262,14
51.6129,-0.206714,E01033912,5
51.6164,-0.274709,E01000192,13
51.6132,-0.277058,E01000193,55
51.6115,-0.275656,E01000194,39
51.6104,-0.2644,E01000226,10
51.6146,-0.266025,E01000227,7
51.6145,-0.1771,E01000299,69
51.614,-0.182359,E01000300,6
51.6111,-0.181088,E01000302,20
51.6077,-0.181117,E01000317,3
51.6093,-0.174923,E01000318,10
51.6137,-0.174794,E01000323,26
51.6211,-0.195885,E01000276,1
51.6142,-0.192313,E01000278,5
51.6108,-0.189967,E01000301,6
51.6083,-0.192267,E01000303,10
51.6046,-0.198608,E01000304,6
51.6048,-0.25316,E01000130,9
51.6095,-0.258751,E01000132,5
51.6073,-0.251512,E01000133,9
51.6143,-0.251629,E01000234,4
51.6111,-0.254196,E01000235,17
51.6007,-0.14875,E01000156,5
51.6034,-0.145891,E01000157,7
51.6075,-0.145372,E01000163,12
51.6053,-0.152744,E01000164,18
51.6107,-0.150576,E01000165,13
51.61,-0.165792,E01000315,8
51.5988,-0.189826,E01000197,26
51.6018,-0.190088,E01000295,11
51.6043,-0.191561,E01000296,25
51.605,-0.186218,E01000298,4
51.6051,-0.270965,E01000125,11
51.6069,-0.259989,E01000127,2
51.6009,-0.261532,E01000128,18
51.6022,-0.264006,E01000129,26
51.5969,-0.258722,E01000131,14
51.6068,-0.264249,E01000134,7
51.6052,-0.271401,E01033913,11
51.6028,-0.26715,E01033914,2
51.5981,-0.219697,E01000198,1
51.5996,-0.209364,E01000199,4
